timestamp,date,blood_pressure,label
1610638210.6615083,2021-01-14T15:30:10.661508Z,100,walking
1610638210.6765084,2021-01-14T15:30:10.676508Z,92,walking
1610638210.6915083,2021-01-14T15:30:10.691509Z,85,walking
1610638210.7065086,2021-01-14T15:30:10.706509Z,78,walking
1610638210.7215087,2021-01-14T15:30:10.721509Z,73,walking
1610638210.7365088,2021-01-14T15:30:10.736509Z,69,walking
1610638210.751509,2021-01-14T15:30:10.751509Z,65,walking
1610638210.766509,2021-01-14T15:30:10.766509Z,63,walking
1610638210.7815092,2021-01-14T15:30:10.781509Z,62,walking
1610638210.7965093,2021-01-14T15:30:10.796509Z,63,walking
1610638210.8115094,2021-01-14T15:30:10.811509Z,64,walking
1610638210.8265097,2021-01-14T15:30:10.826509Z,66,walking
1610638210.8415096,2021-01-14T15:30:10.841510Z,69,walking
1610638210.8565097,2021-01-14T15:30:10.856510Z,72,walking
1610638210.8715098,2021-01-14T15:30:10.871510Z,76,walking
1610638210.88651,2021-01-14T15:30:10.886510Z,81,walking
1610638210.90151,2021-01-14T15:30:10.901510Z,86,walking
1610638210.91651,2021-01-14T15:30:10.916510Z,94,walking
1610638210.9315102,2021-01-14T15:30:10.931510Z,104,walking
1610638210.9465103,2021-01-14T15:30:10.946510Z,118,walking
1610638210.9615104,2021-01-14T15:30:10.961510Z,134,walking
1610638210.9765103,2021-01-14T15:30:10.976511Z,153,walking
1610638210.9915106,2021-01-14T15:30:10.991511Z,172,walking
1610638211.0065107,2021-01-14T15:30:11.006511Z,188,walking
1610638211.0215108,2021-01-14T15:30:11.021511Z,201,walking
1610638211.036511,2021-01-14T15:30:11.036511Z,209,walking
1610638211.051511,2021-01-14T15:30:11.051511Z,213,walking
1610638211.0665112,2021-01-14T15:30:11.066511Z,213,walking
1610638211.0815113,2021-01-14T15:30:11.081511Z,211,walking
1610638211.0965114,2021-01-14T15:30:11.096511Z,206,walking
1610638211.1115117,2021-01-14T15:30:11.111511Z,201,walking
1610638211.1265116,2021-01-14T15:30:11.126512Z,196,walking
1610638211.1415117,2021-01-14T15:30:11.141512Z,190,walking
1610638211.1565118,2021-01-14T15:30:11.156512Z,184,walking
1610638211.171512,2021-01-14T15:30:11.171512Z,177,walking
1610638211.186512,2021-01-14T15:30:11.186512Z,168,walking
1610638211.201512,2021-01-14T15:30:11.201512Z,159,walking
1610638211.2165122,2021-01-14T15:30:11.216512Z,149,walking
1610638211.2315123,2021-01-14T15:30:11.231512Z,139,walking
1610638211.2465124,2021-01-14T15:30:11.246512Z,129,walking
1610638211.2615125,2021-01-14T15:30:11.261513Z,121,walking
1610638211.2765126,2021-01-14T15:30:11.276513Z,112,walking
1610638211.2915127,2021-01-14T15:30:11.291513Z,104,walking
1610638211.3065128,2021-01-14T15:30:11.306513Z,97,walking
1610638211.321513,2021-01-14T15:30:11.321513Z,90,walking
1610638211.336513,2021-01-14T15:30:11.336513Z,85,walking
1610638211.3515131,2021-01-14T15:30:11.351513Z,80,walking
1610638211.3665133,2021-01-14T15:30:11.366513Z,76,walking
1610638211.3815134,2021-01-14T15:30:11.381513Z,72,walking
1610638211.3965137,2021-01-14T15:30:11.396513Z,68,walking
1610638211.4115136,2021-01-14T15:30:11.411514Z,65,walking
1610638211.4265137,2021-01-14T15:30:11.426514Z,63,walking
1610638211.4415138,2021-01-14T15:30:11.441514Z,61,walking
1610638211.456514,2021-01-14T15:30:11.456514Z,60,walking
1610638211.471514,2021-01-14T15:30:11.471514Z,61,walking
1610638211.486514,2021-01-14T15:30:11.486514Z,62,walking
1610638211.5015142,2021-01-14T15:30:11.501514Z,64,walking
1610638211.5165143,2021-01-14T15:30:11.516514Z,67,walking
1610638211.5315144,2021-01-14T15:30:11.531514Z,71,walking
1610638211.5465145,2021-01-14T15:30:11.546515Z,76,walking
1610638211.5615146,2021-01-14T15:30:11.561515Z,84,walking
1610638211.5765147,2021-01-14T15:30:11.576515Z,96,walking
1610638211.5915148,2021-01-14T15:30:11.591515Z,112,walking
1610638211.606515,2021-01-14T15:30:11.606515Z,131,walking
1610638211.621515,2021-01-14T15:30:11.621515Z,151,walking
1610638211.6365151,2021-01-14T15:30:11.636515Z,172,walking
1610638211.6515152,2021-01-14T15:30:11.651515Z,191,walking
1610638211.6665154,2021-01-14T15:30:11.666515Z,206,walking
1610638211.6815157,2021-01-14T15:30:11.681515Z,218,walking
1610638211.6965156,2021-01-14T15:30:11.696516Z,225,walking
1610638211.7115157,2021-01-14T15:30:11.711516Z,228,walking
1610638211.7265158,2021-01-14T15:30:11.726516Z,227,walking
1610638211.741516,2021-01-14T15:30:11.741516Z,223,walking
1610638211.756516,2021-01-14T15:30:11.756516Z,216,walking
1610638211.771516,2021-01-14T15:30:11.771516Z,207,walking
1610638211.7865162,2021-01-14T15:30:11.786516Z,197,walking
1610638211.8015163,2021-01-14T15:30:11.801516Z,187,walking
1610638211.8165164,2021-01-14T15:30:11.816516Z,177,walking
1610638211.8315165,2021-01-14T15:30:11.831517Z,169,walking
1610638211.8465166,2021-01-14T15:30:11.846517Z,161,walking
1610638211.8615167,2021-01-14T15:30:11.861517Z,155,walking
1610638211.8765168,2021-01-14T15:30:11.876517Z,150,walking
1610638211.891517,2021-01-14T15:30:11.891517Z,145,walking
1610638211.906517,2021-01-14T15:30:11.906517Z,141,walking
1610638211.9215171,2021-01-14T15:30:11.921517Z,137,walking
1610638211.9365172,2021-01-14T15:30:11.936517Z,133,walking
1610638211.951517,2021-01-14T15:30:11.951517Z,127,walking
1610638211.9665174,2021-01-14T15:30:11.966517Z,122,walking
1610638211.9815176,2021-01-14T15:30:11.981518Z,116,walking
1610638211.9965177,2021-01-14T15:30:11.996518Z,109,walking
1610638212.0115178,2021-01-14T15:30:12.011518Z,103,walking
1610638212.026518,2021-01-14T15:30:12.026518Z,96,walking
1610638212.041518,2021-01-14T15:30:12.041518Z,90,walking
1610638212.056518,2021-01-14T15:30:12.056518Z,84,walking
1610638212.0715182,2021-01-14T15:30:12.071518Z,79,walking
1610638212.0865183,2021-01-14T15:30:12.086518Z,74,walking
1610638212.1015184,2021-01-14T15:30:12.101518Z,69,walking
1610638212.1165185,2021-01-14T15:30:12.116518Z,65,walking
1610638212.1315186,2021-01-14T15:30:12.131519Z,62,walking
1610638212.1465187,2021-01-14T15:30:12.146519Z,60,walking
1610638212.1615188,2021-01-14T15:30:12.161519Z,59,walking
1610638212.176519,2021-01-14T15:30:12.176519Z,59,walking
1610638212.191519,2021-01-14T15:30:12.191519Z,62,walking
1610638212.2065191,2021-01-14T15:30:12.206519Z,69,walking
1610638212.2215192,2021-01-14T15:30:12.221519Z,80,walking
1610638212.236519,2021-01-14T15:30:12.236519Z,96,walking
1610638212.2515194,2021-01-14T15:30:12.251519Z,116,walking
1610638212.2665195,2021-01-14T15:30:12.266520Z,137,walking
1610638212.2815197,2021-01-14T15:30:12.281520Z,159,walking
1610638212.2965198,2021-01-14T15:30:12.296520Z,180,walking
1610638212.31152,2021-01-14T15:30:12.311520Z,198,walking
1610638212.32652,2021-01-14T15:30:12.326520Z,213,walking
1610638212.34152,2021-01-14T15:30:12.341520Z,223,walking
1610638212.3565202,2021-01-14T15:30:12.356520Z,230,walking
1610638212.3715203,2021-01-14T15:30:12.371520Z,232,walking
1610638212.3865204,2021-01-14T15:30:12.386520Z,230,walking
1610638212.4015205,2021-01-14T15:30:12.401520Z,225,walking
1610638212.4165206,2021-01-14T15:30:12.416521Z,216,walking
1610638212.4315207,2021-01-14T15:30:12.431521Z,205,walking
1610638212.4465208,2021-01-14T15:30:12.446521Z,191,walking
1610638212.461521,2021-01-14T15:30:12.461521Z,176,walking
1610638212.476521,2021-01-14T15:30:12.476521Z,161,walking
1610638212.4915211,2021-01-14T15:30:12.491521Z,147,walking
1610638212.5065212,2021-01-14T15:30:12.506521Z,135,walking
1610638212.521521,2021-01-14T15:30:12.521521Z,125,walking
1610638212.5365214,2021-01-14T15:30:12.536521Z,119,walking
1610638212.5515215,2021-01-14T15:30:12.551522Z,113,walking
1610638212.5665216,2021-01-14T15:30:12.566522Z,108,walking
1610638212.5815215,2021-01-14T15:30:12.581522Z,103,walking
1610638212.596522,2021-01-14T15:30:12.596522Z,98,walking
1610638212.611522,2021-01-14T15:30:12.611522Z,93,walking
1610638212.626522,2021-01-14T15:30:12.626522Z,87,walking
1610638212.6415222,2021-01-14T15:30:12.641522Z,81,walking
1610638212.6565225,2021-01-14T15:30:12.656522Z,74,walking
1610638212.6715224,2021-01-14T15:30:12.671522Z,67,walking
1610638212.6865225,2021-01-14T15:30:12.686522Z,60,walking
1610638212.7015226,2021-01-14T15:30:12.701523Z,54,walking
1610638212.7165227,2021-01-14T15:30:12.716523Z,48,walking
1610638212.7315228,2021-01-14T15:30:12.731523Z,43,walking
1610638212.746523,2021-01-14T15:30:12.746523Z,39,walking
1610638212.761523,2021-01-14T15:30:12.761523Z,35,walking
1610638212.776523,2021-01-14T15:30:12.776523Z,33,walking
1610638212.7915232,2021-01-14T15:30:12.791523Z,31,walking
1610638212.806523,2021-01-14T15:30:12.806523Z,30,walking
1610638212.8215234,2021-01-14T15:30:12.821523Z,29,walking
1610638212.8365235,2021-01-14T15:30:12.836524Z,30,walking
1610638212.8515236,2021-01-14T15:30:12.851524Z,30,walking
1610638212.8665235,2021-01-14T15:30:12.866524Z,32,walking
1610638212.8815238,2021-01-14T15:30:12.881524Z,36,walking
1610638212.896524,2021-01-14T15:30:12.896524Z,43,walking
1610638212.911524,2021-01-14T15:30:12.911524Z,55,walking
1610638212.9265242,2021-01-14T15:30:12.926524Z,73,walking
1610638212.9415245,2021-01-14T15:30:12.941524Z,95,walking
1610638212.9565244,2021-01-14T15:30:12.956524Z,120,walking
1610638212.9715245,2021-01-14T15:30:12.971524Z,145,walking
1610638212.9865246,2021-01-14T15:30:12.986525Z,169,walking
1610638213.0015247,2021-01-14T15:30:13.001525Z,191,walking
1610638213.0165248,2021-01-14T15:30:13.016525Z,209,walking
1610638213.031525,2021-01-14T15:30:13.031525Z,224,walking
1610638213.046525,2021-01-14T15:30:13.046525Z,234,walking
1610638213.061525,2021-01-14T15:30:13.061525Z,240,walking
1610638213.0765252,2021-01-14T15:30:13.076525Z,242,walking
1610638213.0915253,2021-01-14T15:30:13.091525Z,240,walking
1610638213.1065254,2021-01-14T15:30:13.106525Z,234,walking
1610638213.1215255,2021-01-14T15:30:13.121526Z,226,walking
1610638213.1365256,2021-01-14T15:30:13.136526Z,215,walking
1610638213.1515255,2021-01-14T15:30:13.151526Z,204,walking
1610638213.1665258,2021-01-14T15:30:13.166526Z,193,walking
1610638213.181526,2021-01-14T15:30:13.181526Z,184,walking
1610638213.196526,2021-01-14T15:30:13.196526Z,178,walking
1610638213.2115262,2021-01-14T15:30:13.211526Z,173,walking
1610638213.2265265,2021-01-14T15:30:13.226526Z,170,walking
1610638213.2415264,2021-01-14T15:30:13.241526Z,168,walking
1610638213.2565265,2021-01-14T15:30:13.256526Z,166,walking
1610638213.2715266,2021-01-14T15:30:13.271527Z,163,walking
1610638213.286527,2021-01-14T15:30:13.286527Z,159,walking
1610638213.3015268,2021-01-14T15:30:13.301527Z,153,walking
1610638213.316527,2021-01-14T15:30:13.316527Z,146,walking
1610638213.331527,2021-01-14T15:30:13.331527Z,137,walking
1610638213.346527,2021-01-14T15:30:13.346527Z,127,walking
1610638213.3615272,2021-01-14T15:30:13.361527Z,117,walking
1610638213.3765273,2021-01-14T15:30:13.376527Z,105,walking
1610638213.3915274,2021-01-14T15:30:13.391527Z,93,walking
1610638213.4065275,2021-01-14T15:30:13.406528Z,81,walking
1610638213.4215276,2021-01-14T15:30:13.421528Z,69,walking
1610638213.4365275,2021-01-14T15:30:13.436528Z,57,walking
1610638213.4515278,2021-01-14T15:30:13.451528Z,46,walking
1610638213.466528,2021-01-14T15:30:13.466528Z,35,walking
1610638213.481528,2021-01-14T15:30:13.481528Z,26,walking
1610638213.496528,2021-01-14T15:30:13.496528Z,18,walking
1610638213.5115285,2021-01-14T15:30:13.511528Z,12,walking
1610638213.5265284,2021-01-14T15:30:13.526528Z,7,walking
1610638213.5415285,2021-01-14T15:30:13.541528Z,4,walking
1610638213.5565286,2021-01-14T15:30:13.556529Z,3,walking
1610638213.571529,2021-01-14T15:30:13.571529Z,5,walking
1610638213.5865288,2021-01-14T15:30:13.586529Z,12,walking
1610638213.601529,2021-01-14T15:30:13.601529Z,23,walking
1610638213.616529,2021-01-14T15:30:13.616529Z,40,walking
1610638213.631529,2021-01-14T15:30:13.631529Z,62,walking
1610638213.6465292,2021-01-14T15:30:13.646529Z,87,walking
1610638213.6615293,2021-01-14T15:30:13.661529Z,113,walking
1610638213.6765294,2021-01-14T15:30:13.676529Z,138,walking
1610638213.6915295,2021-01-14T15:30:13.691530Z,161,walking
1610638213.7065296,2021-01-14T15:30:13.706530Z,181,walking
1610638213.7215295,2021-01-14T15:30:13.721530Z,197,walking
1610638213.7365298,2021-01-14T15:30:13.736530Z,209,walking
1610638213.75153,2021-01-14T15:30:13.751530Z,217,walking
1610638213.76653,2021-01-14T15:30:13.766530Z,222,walking
1610638213.78153,2021-01-14T15:30:13.781530Z,224,walking
1610638213.7965302,2021-01-14T15:30:13.796530Z,222,walking
1610638213.8115304,2021-01-14T15:30:13.811530Z,218,walking
1610638213.8265305,2021-01-14T15:30:13.826530Z,210,walking
1610638213.8415306,2021-01-14T15:30:13.841531Z,200,walking
1610638213.856531,2021-01-14T15:30:13.856531Z,188,walking
1610638213.8715308,2021-01-14T15:30:13.871531Z,174,walking
1610638213.8865309,2021-01-14T15:30:13.886531Z,161,walking
1610638213.901531,2021-01-14T15:30:13.901531Z,148,walking
1610638213.916531,2021-01-14T15:30:13.916531Z,137,walking
1610638213.9315312,2021-01-14T15:30:13.931531Z,128,walking
1610638213.9465313,2021-01-14T15:30:13.946531Z,122,walking
1610638213.9615314,2021-01-14T15:30:13.961531Z,118,walking
1610638213.9765315,2021-01-14T15:30:13.976532Z,115,walking
1610638213.9915316,2021-01-14T15:30:13.991532Z,114,walking
1610638214.0065317,2021-01-14T15:30:14.006532Z,112,walking
1610638214.0215318,2021-01-14T15:30:14.021532Z,109,walking
1610638214.036532,2021-01-14T15:30:14.036532Z,105,walking
1610638214.051532,2021-01-14T15:30:14.051532Z,101,walking
1610638214.066532,2021-01-14T15:30:14.066532Z,96,walking
1610638214.0815322,2021-01-14T15:30:14.081532Z,90,walking
1610638214.0965323,2021-01-14T15:30:14.096532Z,84,walking
1610638214.1115324,2021-01-14T15:30:14.111532Z,79,walking
1610638214.1265326,2021-01-14T15:30:14.126533Z,74,walking
1610638214.141533,2021-01-14T15:30:14.141533Z,70,walking
1610638214.1565328,2021-01-14T15:30:14.156533Z,65,walking
1610638214.1715329,2021-01-14T15:30:14.171533Z,62,walking
1610638214.186533,2021-01-14T15:30:14.186533Z,59,walking
1610638214.201533,2021-01-14T15:30:14.201533Z,57,walking
1610638214.2165332,2021-01-14T15:30:14.216533Z,55,walking
1610638214.2315333,2021-01-14T15:30:14.231533Z,54,walking
1610638214.2465334,2021-01-14T15:30:14.246533Z,53,walking
1610638214.2615335,2021-01-14T15:30:14.261533Z,54,walking
1610638214.2765336,2021-01-14T15:30:14.276534Z,58,walking
1610638214.2915337,2021-01-14T15:30:14.291534Z,65,walking
1610638214.3065338,2021-01-14T15:30:14.306534Z,75,walking
1610638214.321534,2021-01-14T15:30:14.321534Z,90,walking
1610638214.336534,2021-01-14T15:30:14.336534Z,108,walking
1610638214.351534,2021-01-14T15:30:14.351534Z,126,walking
1610638214.3665342,2021-01-14T15:30:14.366534Z,145,walking
1610638214.3815343,2021-01-14T15:30:14.381534Z,163,walking
1610638214.3965344,2021-01-14T15:30:14.396534Z,179,walking
1610638214.4115343,2021-01-14T15:30:14.411535Z,193,walking
1610638214.426535,2021-01-14T15:30:14.426535Z,205,walking
1610638214.4415348,2021-01-14T15:30:14.441535Z,215,walking
1610638214.4565349,2021-01-14T15:30:14.456535Z,222,walking
1610638214.471535,2021-01-14T15:30:14.471535Z,228,walking
1610638214.486535,2021-01-14T15:30:14.486535Z,231,walking
1610638214.5015352,2021-01-14T15:30:14.501535Z,232,walking
1610638214.5165353,2021-01-14T15:30:14.516535Z,230,walking
1610638214.5315354,2021-01-14T15:30:14.531535Z,226,walking
1610638214.5465355,2021-01-14T15:30:14.546535Z,221,walking
1610638214.5615356,2021-01-14T15:30:14.561536Z,214,walking
1610638214.5765357,2021-01-14T15:30:14.576536Z,206,walking
1610638214.5915358,2021-01-14T15:30:14.591536Z,197,walking
1610638214.606536,2021-01-14T15:30:14.606536Z,189,walking
1610638214.621536,2021-01-14T15:30:14.621536Z,181,walking
1610638214.636536,2021-01-14T15:30:14.636536Z,175,walking
1610638214.6515362,2021-01-14T15:30:14.651536Z,169,walking
1610638214.6665363,2021-01-14T15:30:14.666536Z,164,walking
1610638214.6815364,2021-01-14T15:30:14.681536Z,161,walking
1610638214.6965363,2021-01-14T15:30:14.696537Z,158,walking
1610638214.7115366,2021-01-14T15:30:14.711537Z,155,walking
1610638214.7265368,2021-01-14T15:30:14.726537Z,152,walking
1610638214.7415369,2021-01-14T15:30:14.741537Z,148,walking
1610638214.756537,2021-01-14T15:30:14.756537Z,143,walking
1610638214.771537,2021-01-14T15:30:14.771537Z,137,walking
1610638214.7865372,2021-01-14T15:30:14.786537Z,130,walking
1610638214.8015373,2021-01-14T15:30:14.801537Z,123,walking
1610638214.8165374,2021-01-14T15:30:14.816537Z,115,walking
1610638214.8315375,2021-01-14T15:30:14.831537Z,106,other
1610638214.8465376,2021-01-14T15:30:14.846538Z,97,other
1610638214.8615377,2021-01-14T15:30:14.861538Z,88,other
1610638214.8765378,2021-01-14T15:30:14.876538Z,79,other
1610638214.891538,2021-01-14T15:30:14.891538Z,71,other
1610638214.906538,2021-01-14T15:30:14.906538Z,64,other
1610638214.921538,2021-01-14T15:30:14.921538Z,59,other
1610638214.9365382,2021-01-14T15:30:14.936538Z,58,other
1610638214.9515383,2021-01-14T15:30:14.951538Z,63,other
1610638214.9665384,2021-01-14T15:30:14.966538Z,73,other
1610638214.9815383,2021-01-14T15:30:14.981539Z,88,other
1610638214.9965386,2021-01-14T15:30:14.996539Z,106,other
1610638215.0115387,2021-01-14T15:30:15.011539Z,125,other
1610638215.0265388,2021-01-14T15:30:15.026539Z,142,other
1610638215.041539,2021-01-14T15:30:15.041539Z,157,other
1610638215.056539,2021-01-14T15:30:15.056539Z,170,other
1610638215.0715392,2021-01-14T15:30:15.071539Z,180,other
1610638215.0865393,2021-01-14T15:30:15.086539Z,187,other
1610638215.1015394,2021-01-14T15:30:15.101539Z,191,other
1610638215.1165397,2021-01-14T15:30:15.116539Z,192,other
1610638215.1315396,2021-01-14T15:30:15.131540Z,192,other
1610638215.1465397,2021-01-14T15:30:15.146540Z,189,other
1610638215.1615398,2021-01-14T15:30:15.161540Z,186,other
1610638215.17654,2021-01-14T15:30:15.176540Z,182,other
1610638215.19154,2021-01-14T15:30:15.191540Z,177,other
1610638215.20654,2021-01-14T15:30:15.206540Z,172,other
1610638215.2215402,2021-01-14T15:30:15.221540Z,168,other
1610638215.2365403,2021-01-14T15:30:15.236540Z,163,other
1610638215.2515404,2021-01-14T15:30:15.251540Z,159,other
1610638215.2665403,2021-01-14T15:30:15.266541Z,153,other
1610638215.2815406,2021-01-14T15:30:15.281541Z,147,other
1610638215.2965407,2021-01-14T15:30:15.296541Z,138,other
1610638215.3115408,2021-01-14T15:30:15.311541Z,128,other
1610638215.326541,2021-01-14T15:30:15.326541Z,117,other
1610638215.341541,2021-01-14T15:30:15.341541Z,104,other
1610638215.3565412,2021-01-14T15:30:15.356541Z,90,other
1610638215.3715413,2021-01-14T15:30:15.371541Z,77,other
1610638215.3865414,2021-01-14T15:30:15.386541Z,66,other
1610638215.4015417,2021-01-14T15:30:15.401541Z,56,other
1610638215.4165416,2021-01-14T15:30:15.416542Z,48,other
1610638215.4315417,2021-01-14T15:30:15.431542Z,42,other
1610638215.4465418,2021-01-14T15:30:15.446542Z,38,other
1610638215.461542,2021-01-14T15:30:15.461542Z,35,other
1610638215.476542,2021-01-14T15:30:15.476542Z,32,other
1610638215.491542,2021-01-14T15:30:15.491542Z,30,other
1610638215.5065422,2021-01-14T15:30:15.506542Z,27,other
1610638215.5215423,2021-01-14T15:30:15.521542Z,23,other
1610638215.5365424,2021-01-14T15:30:15.536542Z,20,other
1610638215.5515423,2021-01-14T15:30:15.551543Z,17,other
1610638215.5665426,2021-01-14T15:30:15.566543Z,16,other
1610638215.5815427,2021-01-14T15:30:15.581543Z,17,other
1610638215.5965428,2021-01-14T15:30:15.596543Z,21,other
1610638215.611543,2021-01-14T15:30:15.611543Z,32,other
1610638215.626543,2021-01-14T15:30:15.626543Z,47,other
1610638215.6415431,2021-01-14T15:30:15.641543Z,68,other
1610638215.6565433,2021-01-14T15:30:15.656543Z,91,other
1610638215.6715434,2021-01-14T15:30:15.671543Z,115,other
1610638215.6865437,2021-01-14T15:30:15.686543Z,137,other
1610638215.7015436,2021-01-14T15:30:15.701544Z,158,other
1610638215.7165437,2021-01-14T15:30:15.716544Z,175,other
1610638215.7315438,2021-01-14T15:30:15.731544Z,189,other
1610638215.746544,2021-01-14T15:30:15.746544Z,200,other
1610638215.761544,2021-01-14T15:30:15.761544Z,207,other
1610638215.776544,2021-01-14T15:30:15.776544Z,212,other
1610638215.7915442,2021-01-14T15:30:15.791544Z,213,other
1610638215.8065443,2021-01-14T15:30:15.806544Z,211,other
1610638215.8215444,2021-01-14T15:30:15.821544Z,208,other
1610638215.8365445,2021-01-14T15:30:15.836545Z,202,other
1610638215.8515446,2021-01-14T15:30:15.851545Z,196,other
1610638215.8665447,2021-01-14T15:30:15.866545Z,188,other
1610638215.8815448,2021-01-14T15:30:15.881545Z,181,other
1610638215.896545,2021-01-14T15:30:15.896545Z,174,other
1610638215.911545,2021-01-14T15:30:15.911545Z,168,other
1610638215.9265451,2021-01-14T15:30:15.926545Z,162,other
1610638215.9415452,2021-01-14T15:30:15.941545Z,156,other
1610638215.9565454,2021-01-14T15:30:15.956545Z,151,other
1610638215.9715457,2021-01-14T15:30:15.971545Z,146,other
1610638215.9865456,2021-01-14T15:30:15.986546Z,140,other
1610638216.0015457,2021-01-14T15:30:16.001546Z,135,other
1610638216.0165458,2021-01-14T15:30:16.016546Z,129,other
1610638216.031546,2021-01-14T15:30:16.031546Z,125,other
1610638216.046546,2021-01-14T15:30:16.046546Z,122,other
1610638216.061546,2021-01-14T15:30:16.061546Z,119,other
1610638216.0765462,2021-01-14T15:30:16.076546Z,116,other
1610638216.0915463,2021-01-14T15:30:16.091546Z,114,other
1610638216.1065464,2021-01-14T15:30:16.106546Z,113,other
1610638216.1215465,2021-01-14T15:30:16.121547Z,111,other
1610638216.1365466,2021-01-14T15:30:16.136547Z,110,other
1610638216.1515467,2021-01-14T15:30:16.151547Z,109,other
1610638216.1665468,2021-01-14T15:30:16.166547Z,109,other
1610638216.181547,2021-01-14T15:30:16.181547Z,108,other
1610638216.196547,2021-01-14T15:30:16.196547Z,106,other
1610638216.2115471,2021-01-14T15:30:16.211547Z,105,other
1610638216.2265472,2021-01-14T15:30:16.226547Z,102,other
1610638216.241547,2021-01-14T15:30:16.241547Z,101,other
1610638216.2565477,2021-01-14T15:30:16.256547Z,99,other
1610638216.2715476,2021-01-14T15:30:16.271548Z,100,other
1610638216.2865477,2021-01-14T15:30:16.286548Z,104,other
1610638216.3015478,2021-01-14T15:30:16.301548Z,112,other
1610638216.316548,2021-01-14T15:30:16.316548Z,122,other
1610638216.331548,2021-01-14T15:30:16.331548Z,134,other
1610638216.346548,2021-01-14T15:30:16.346548Z,148,other
1610638216.3615482,2021-01-14T15:30:16.361548Z,161,other
1610638216.3765483,2021-01-14T15:30:16.376548Z,173,other
1610638216.3915484,2021-01-14T15:30:16.391548Z,182,other
1610638216.4065485,2021-01-14T15:30:16.406549Z,189,other
1610638216.4215486,2021-01-14T15:30:16.421549Z,193,other
1610638216.4365487,2021-01-14T15:30:16.436549Z,195,other
1610638216.4515488,2021-01-14T15:30:16.451549Z,194,other
1610638216.466549,2021-01-14T15:30:16.466549Z,191,other
1610638216.481549,2021-01-14T15:30:16.481549Z,185,other
1610638216.4965491,2021-01-14T15:30:16.496549Z,178,other
1610638216.5115492,2021-01-14T15:30:16.511549Z,170,other
1610638216.526549,2021-01-14T15:30:16.526549Z,161,other
1610638216.5415494,2021-01-14T15:30:16.541549Z,151,other
1610638216.5565495,2021-01-14T15:30:16.556550Z,142,other
1610638216.5715497,2021-01-14T15:30:16.571550Z,133,other
1610638216.5865498,2021-01-14T15:30:16.586550Z,125,other
1610638216.60155,2021-01-14T15:30:16.601550Z,119,other
1610638216.61655,2021-01-14T15:30:16.616550Z,113,other
1610638216.63155,2021-01-14T15:30:16.631550Z,107,other
1610638216.6465502,2021-01-14T15:30:16.646550Z,102,other
1610638216.6615503,2021-01-14T15:30:16.661550Z,97,other
1610638216.6765504,2021-01-14T15:30:16.676550Z,92,other
1610638216.6915505,2021-01-14T15:30:16.691550Z,87,other
1610638216.7065506,2021-01-14T15:30:16.706551Z,83,other
1610638216.7215507,2021-01-14T15:30:16.721551Z,79,other
1610638216.7365508,2021-01-14T15:30:16.736551Z,76,other
1610638216.751551,2021-01-14T15:30:16.751551Z,72,other
1610638216.766551,2021-01-14T15:30:16.766551Z,70,other
1610638216.7815511,2021-01-14T15:30:16.781551Z,68,other
1610638216.7965512,2021-01-14T15:30:16.796551Z,65,other
1610638216.811551,2021-01-14T15:30:16.811551Z,64,other
1610638216.8265514,2021-01-14T15:30:16.826551Z,62,other
1610638216.8415515,2021-01-14T15:30:16.841552Z,61,other
1610638216.8565516,2021-01-14T15:30:16.856552Z,61,other
1610638216.8715518,2021-01-14T15:30:16.871552Z,62,other
1610638216.886552,2021-01-14T15:30:16.886552Z,63,other
1610638216.901552,2021-01-14T15:30:16.901552Z,64,other
1610638216.916552,2021-01-14T15:30:16.916552Z,67,other
1610638216.9315522,2021-01-14T15:30:16.931552Z,70,other
1610638216.9465525,2021-01-14T15:30:16.946552Z,74,other
1610638216.9615524,2021-01-14T15:30:16.961552Z,79,other
1610638216.9765525,2021-01-14T15:30:16.976552Z,87,other
1610638216.9915526,2021-01-14T15:30:16.991553Z,96,other
1610638217.0065527,2021-01-14T15:30:17.006553Z,108,other
1610638217.0215528,2021-01-14T15:30:17.021553Z,120,other
1610638217.036553,2021-01-14T15:30:17.036553Z,130,other
1610638217.051553,2021-01-14T15:30:17.051553Z,141,other
1610638217.066553,2021-01-14T15:30:17.066553Z,149,other
1610638217.0815532,2021-01-14T15:30:17.081553Z,156,other
1610638217.096553,2021-01-14T15:30:17.096553Z,160,other
1610638217.1115534,2021-01-14T15:30:17.111553Z,162,other
1610638217.1265535,2021-01-14T15:30:17.126554Z,163,other
1610638217.1415536,2021-01-14T15:30:17.141554Z,161,other
1610638217.1565535,2021-01-14T15:30:17.156554Z,159,other
1610638217.171554,2021-01-14T15:30:17.171554Z,155,other
1610638217.186554,2021-01-14T15:30:17.186554Z,150,other
1610638217.201554,2021-01-14T15:30:17.201554Z,144,other
1610638217.2165542,2021-01-14T15:30:17.216554Z,139,other
1610638217.2315545,2021-01-14T15:30:17.231554Z,134,other
1610638217.2465544,2021-01-14T15:30:17.246554Z,130,other
1610638217.2615545,2021-01-14T15:30:17.261554Z,127,other
1610638217.2765546,2021-01-14T15:30:17.276555Z,125,other
1610638217.2915547,2021-01-14T15:30:17.291555Z,123,other
1610638217.3065548,2021-01-14T15:30:17.306555Z,120,other
1610638217.321555,2021-01-14T15:30:17.321555Z,118,other
1610638217.336555,2021-01-14T15:30:17.336555Z,115,other
